58,Problem 58,Spiral primes,"Starting with 1 and spiralling anticlockwise in the following way, a square spiral with side length 7 is formed., <p style=""text-align:center;font-family:'courier new';""><span style=""color:#ff0000;font-family:'courier new';""><b>37</b></span> 36 35 34 33 32 <span style=""color:#ff0000;font-family:'courier new';""><b>31</b></span><br/>\n38 <span style=""color:#ff0000;font-family:'courier new';""><b>17</b></span> 16 15 14 <span style=""color:#ff0000;font-family:'courier new';""><b>13</b></span> 30<br/>\n39 18 <span style=""color:#ff0000;font-family:'courier new';"">\xa0<b>5</b></span> \xa04 <span style=""color:#ff0000;font-family:'courier new';"">\xa0<b>3</b></span> 12 29<br/>\n40 19 \xa06 \xa01 \xa02 11 28<br/>\n41 20 <span style=""color:#ff0000;font-family:'courier new';"">\xa0<b>7</b></span> \xa08 \xa09 10 27<br/>\n42 21 22 23 24 25 26<br/><span style=""color:#ff0000;font-family:'courier new';""><b>43</b></span> 44 45 46 47 48 49, It is interesting to note that the odd squares lie along the bottom right diagonal, but what is more interesting is that 8 out of the 13 numbers lying along both diagonals are prime; that is, a ratio of 8/13 \u2248 62%., If one complete new layer is wrapped around the spiral above, a square spiral with side length 9 will be formed. If this process is continued, what is the side length of the square spiral for which the ratio of primes along both diagonals first falls below 10%",5,5th December 2003
59,Problem 59,XOR decryption,"Each character on a computer is assigned a unique code and the preferred standard is ASCII (American Standard Code for Information Interchange). For example, uppercase A = 65, asterisk (*) = 42, and lowercase k = 107., A modern encryption method is to take a text file, convert the bytes to ASCII, then XOR each byte with a given value, taken from a secret key. The advantage with the XOR function is that using the same encryption key on the cipher text, restores the plain text; for example, 65 XOR 42 = 107, then 107 XOR 42 = 65., For unbreakable encryption, the key is the same length as the plain text message, and the key is made up of random bytes. The user would keep the encrypted message and the encryption key in different locations, and without both ""halves"", it is impossible to decrypt the message., Unfortunately, this method is impractical for most users, so the modified method is to use a password as a key. If the password is shorter than the message, which is likely, the key is repeated cyclically throughout the message. The balance for this method is using a sufficiently long password key for security, but short enough to be memorable., Your task has been made easy, as the encryption key consists of three lower case characters. Using <a href=""project/resources/p059_cipher.txt"">cipher.txt</a> (right click and 'Save Link/Target As...'), a file containing the encrypted ASCII codes, and the knowledge that the plain text must contain common English words, decrypt the message and find the sum of the ASCII values in the original text",5,19th December 2003
60,Problem 60,Prime pair sets,"The primes 3, 7, 109, and 673, are quite remarkable. By taking any two primes and concatenating them in any order the result will always be prime. For example, taking 7 and 109, both 7109 and 1097 are prime. The sum of these four primes, 792, represents the lowest sum for a set of four primes with this property., Find the lowest sum for a set of five primes for which any two primes concatenate to produce another prime",20,2nd January 2004
61,Problem 61,Cyclical figurate numbers,"Triangle, square, pentagonal, hexagonal, heptagonal, and octagonal numbers are all figurate (polygonal) numbers and are generated by the following formulae:, The ordered set of three 4-digit numbers: 8128, 2882, 8281, has three interesting properties., Find the sum of the only ordered set of six cyclic 4-digit numbers for which each polygonal type: triangle, square, pentagonal, hexagonal, heptagonal, and octagonal, is represented by a different number in the set",20,16th January 2004
62,Problem 62,Cubic permutations,"The cube, 41063625 (345<sup>3</sup>), can be permuted to produce two other cubes: 56623104 (384<sup>3</sup>) and 66430125 (405<sup>3</sup>). In fact, 41063625 is the smallest cube which has exactly three permutations of its digits which are also cube., Find the smallest cube for which exactly five permutations of its digits are cube",15,30th January 2004
63,Problem 63,Powerful digit counts,"The 5-digit number, 16807=7<sup>5</sup>, is also a fifth power. Similarly, the 9-digit number, 134217728=8<sup>9</sup>, is a ninth power., How many <i>n</i>-digit positive integers exist which are also an <i>n</i>th power",5,13th February 2004
64,Problem 64,Odd period square roots,"All square roots are periodic when written as continued fractions and can be written in the form:, For example, let us consider \u221a23:, If we continue we would get the following expansion:, The process can be summarised as follows:, It can be seen that the sequence is repeating. For conciseness, we use the notation \u221a23 = [4;(1,3,1,8)], to indicate that the block (1,3,1,8) repeats indefinitely., The first ten continued fraction representations of (irrational) square roots are:, <p style=""margin-left:20px;"">\u221a2=[1;(2)], period=1<br/>\n\u221a3=[1;(1,2)], period=2<br/>\n\u221a5=[2;(4)], period=1<br/>\n\u221a6=[2;(2,4)], period=2<br/>\n\u221a7=[2;(1,1,1,4)], period=4<br/>\n\u221a8=[2;(1,4)], period=2<br/>\n\u221a10=[3;(6)], period=1<br/>\n\u221a11=[3;(3,6)], period=2<br/>\n\u221a12= [3;(2,6)], period=2<br/>\n\u221a13=[3;(1,1,1,1,6)], period=5, Exactly four continued fractions, for <var>N</var> \u2264 13, have an odd period., How many continued fractions for <var>N</var> \u2264 10000 have an odd period",20,27th February 2004
65,Problem 65,Convergents of e,"The square root of 2 can be written as an infinite continued fraction., The infinite continued fraction can be written, \u221a2 = [1;(2)], (2) indicates that 2 repeats <i>ad infinitum</i>. In a similar way, \u221a23 = [4;(1,3,1,8)]., It turns out that the sequence of partial values of continued fractions for square roots provide the best rational approximations. Let us consider the convergents for \u221a2., Hence the sequence of the first ten convergents for \u221a2 are:, What is most surprising is that the important mathematical constant,<br/><i>e</i> = [2; 1,2,1, 1,4,1, 1,6,1 , ... , 1,2<i>k</i>,1, ...]., The first ten terms in the sequence of convergents for <i>e</i> are:, The sum of digits in the numerator of the 10<sup>th</sup> convergent is 1+4+5+7=17., Find the sum of digits in the numerator of the 100<sup>th</sup> convergent of the continued fraction for <i>e</i>",15,12th March 2004
66,Problem 66,Diophantine equation,"Consider quadratic Diophantine equations of the form:, <p style=""text-align:center;""><i>x</i><sup>2</sup> \u2013 D<i>y</i><sup>2</sup> = 1, For example, when D=13, the minimal solution in <i>x</i> is 649<sup>2</sup> \u2013 13\xd7180<sup>2</sup> = 1., It can be assumed that there are no solutions in positive integers when D is square., By finding minimal solutions in <i>x</i> for D = {2, 3, 5, 6, 7}, we obtain the following:, <p style=""margin-left:20px;"">3<sup>2</sup> \u2013 2\xd72<sup>2</sup> = 1<br/>\n2<sup>2</sup> \u2013 3\xd71<sup>2</sup> = 1<br/><span style=""color:#dd0000;font-weight:bold;"">9</span><sup>2</sup> \u2013 5\xd74<sup>2</sup> = 1<br/>\n5<sup>2</sup> \u2013 6\xd72<sup>2</sup> = 1<br/>\n8<sup>2</sup> \u2013 7\xd73<sup>2</sup> = 1, Hence, by considering minimal solutions in <i>x</i> for D \u2264 7, the largest <i>x</i> is obtained when D=5., Find the value of D \u2264 1000 in minimal solutions of <i>x</i> for which the largest value of <i>x</i> is obtained",25,26th March 2004
67,Problem 67,Maximum path sum II,"By starting at the top of the triangle below and moving to adjacent numbers on the row below, the maximum total from top to bottom is 23., <p style=""text-align:center;font-family:'courier new';font-size:12pt;""><span style=""color:#ff0000;""><b>3</b></span><br/><span style=""color:#ff0000;""><b>7</b></span> 4<br/>\n2 <span style=""color:#ff0000;""><b>4</b></span> 6<br/>\n8 5 <span style=""color:#ff0000;""><b>9</b></span> 3, That is, 3 + 7 + 4 + 9 = 23., Find the maximum total from top to bottom in <a href=""project/resources/p067_triangle.txt"">triangle.txt</a> (right click and 'Save Link/Target As...'), a 15K text file containing a triangle with one-hundred rows., <p class=""note""><b>NOTE:</b> This is a much more difficult version of <a href=""problem=18"">Problem 18</a>. It is not possible to try every route to solve this problem, as there are 2<sup>99</sup> altogether! If you could check one trillion (10<sup>12</sup>) routes every second it would take over twenty billion years to check them all. There is an efficient algorithm to solve it. ;o",5,9th April 2004
68,Problem 68,Magic 5-gon ring,"Consider the following ""magic"" 3-gon ring, filled with the numbers 1 to 6, and each line adding to nine., Working <b>clockwise</b>, and starting from the group of three with the numerically lowest external node (4,3,2 in this example), each solution can be described uniquely. For example, the above solution can be described by the set: 4,3,2; 6,2,1; 5,1,3., It is possible to complete the ring with four different totals: 9, 10, 11, and 12. There are eight solutions in total., By concatenating each group it is possible to form 9-digit strings; the maximum string for a 3-gon ring is 432621513., Using the numbers 1 to 10, and depending on arrangements, it is possible to form 16- and 17-digit strings. What is the maximum <b>16-digit</b> string for a ""magic"" 5-gon ring",25,23rd April 2004
69,Problem 69,Totient maximum,"Euler's Totient function, \u03c6(<i>n</i>) [sometimes called the phi function], is used to determine the number of numbers less than <i>n</i> which are relatively prime to <i>n</i>. For example, as 1, 2, 4, 5, 7, and 8, are all less than nine and relatively prime to nine, \u03c6(9)=6., It can be seen that <i>n</i>=6 produces a maximum <i>n</i>/\u03c6(<i>n</i>) for <i>n</i> \u2264 10., Find the value of <i>n</i> \u2264 1,000,000 for which <i>n</i>/\u03c6(<i>n</i>) is a maximum",10,7th May 2004
70,Problem 70,Totient permutation,"Euler's Totient function, \u03c6(<var>n</var>) [sometimes called the phi function], is used to determine the number of positive numbers less than or equal to <var>n</var> which are relatively prime to <var>n</var>. For example, as 1, 2, 4, 5, 7, and 8, are all less than nine and relatively prime to nine, \u03c6(9)=6.<br/>The number 1 is considered to be relatively prime to every positive number, so \u03c6(1)=1. , Interestingly, \u03c6(87109)=79180, and it can be seen that 87109 is a permutation of 79180., Find the value of <var>n</var>, 1 &lt; <var>n</var> &lt; 10<sup>7</sup>, for which \u03c6(<var>n</var>) is a permutation of <var>n</var> and the ratio <var>n</var>/\u03c6(<var>n</var>) produces a minimum",20,21st May 2004
71,Problem 71,Ordered fractions,"Consider the fraction, <i>n/d</i>, where <i>n</i> and <i>d</i> are positive integers. If <i>n</i>&lt;<i>d</i> and HCF(<i>n,d</i>)=1, it is called a reduced proper fraction., If we list the set of reduced proper fractions for <i>d</i> \u2264 8 in ascending order of size, we get:, <p style=""text-align:center;font-size:90%;"">1/8, 1/7, 1/6, 1/5, 1/4, 2/7, 1/3, 3/8, <b>2/5</b>, 3/7, 1/2, 4/7, 3/5, 5/8, 2/3, 5/7, 3/4, 4/5, 5/6, 6/7, 7/8, It can be seen that 2/5 is the fraction immediately to the left of 3/7., By listing the set of reduced proper fractions for <i>d</i> \u2264 1,000,000 in ascending order of size, find the numerator of the fraction immediately to the left of 3/7",10,4th June 2004
72,Problem 72,Counting fractions,"Consider the fraction, <i>n/d</i>, where <i>n</i> and <i>d</i> are positive integers. If <i>n</i>&lt;<i>d</i> and HCF(<i>n,d</i>)=1, it is called a reduced proper fraction., If we list the set of reduced proper fractions for <i>d</i> \u2264 8 in ascending order of size, we get:, <p style=""text-align:center;font-size:90%;"">1/8, 1/7, 1/6, 1/5, 1/4, 2/7, 1/3, 3/8, 2/5, 3/7, 1/2, 4/7, 3/5, 5/8, 2/3, 5/7, 3/4, 4/5, 5/6, 6/7, 7/8, It can be seen that there are 21 elements in this set., How many elements would be contained in the set of reduced proper fractions for <i>d</i> \u2264 1,000,000",20,18th June 2004
73,Problem 73,Counting fractions in a range,"Consider the fraction, <i>n/d</i>, where <i>n</i> and <i>d</i> are positive integers. If <i>n</i>&lt;<i>d</i> and HCF(<i>n,d</i>)=1, it is called a reduced proper fraction., If we list the set of reduced proper fractions for <i>d</i> \u2264 8 in ascending order of size, we get:, <p style=""text-align:center;font-size:90%;"">1/8, 1/7, 1/6, 1/5, 1/4, 2/7, 1/3, <b>3/8, 2/5, 3/7</b>, 1/2, 4/7, 3/5, 5/8, 2/3, 5/7, 3/4, 4/5, 5/6, 6/7, 7/8, It can be seen that there are 3 fractions between 1/3 and 1/2., How many fractions lie between 1/3 and 1/2 in the sorted set of reduced proper fractions for <i>d</i> \u2264 12,000",15,2nd July 2004
